Epoch: [58][50/1194]	Time 1.832 (1.897)	Loss 0.0105 (0.0182)	Prec@1 100.000 (100.000)
Epoch: [58][100/1194]	Time 1.836 (1.868)	Loss 0.0163 (0.0193)	Prec@1 100.000 (99.950)
Epoch: [58][150/1194]	Time 1.840 (1.859)	Loss 0.0192 (0.0206)	Prec@1 100.000 (99.958)
Epoch: [58][200/1194]	Time 1.843 (1.855)	Loss 0.0173 (0.0236)	Prec@1 100.000 (99.919)
Epoch: [58][250/1194]	Time 1.864 (1.852)	Loss 0.0204 (0.0239)	Prec@1 100.000 (99.920)
Epoch: [58][300/1194]	Time 1.835 (1.849)	Loss 0.0237 (0.0238)	Prec@1 100.000 (99.921)
Epoch: [58][350/1194]	Time 1.857 (1.849)	Loss 0.0679 (0.0240)	Prec@1 99.250 (99.914)
Epoch: [58][400/1194]	Time 1.865 (1.848)	Loss 0.0184 (0.0230)	Prec@1 100.000 (99.922)
Epoch: [58][450/1194]	Time 1.832 (1.847)	Loss 0.0094 (0.0233)	Prec@1 100.000 (99.914)
Epoch: [58][500/1194]	Time 1.845 (1.847)	Loss 0.0221 (0.0233)	Prec@1 100.000 (99.910)
Epoch: [58][550/1194]	Time 1.840 (1.846)	Loss 0.0205 (0.0238)	Prec@1 100.000 (99.895)
Epoch: [58][600/1194]	Time 1.855 (1.846)	Loss 0.0187 (0.0245)	Prec@1 100.000 (99.879)
Epoch: [58][650/1194]	Time 1.835 (1.846)	Loss 0.0316 (0.0242)	Prec@1 100.000 (99.887)
Epoch: [58][700/1194]	Time 1.837 (1.846)	Loss 0.0488 (0.0247)	Prec@1 99.750 (99.886)
Epoch: [58][750/1194]	Time 1.866 (1.845)	Loss 0.0247 (0.0244)	Prec@1 100.000 (99.892)
Epoch: [58][800/1194]	Time 1.846 (1.846)	Loss 0.0178 (0.0245)	Prec@1 100.000 (99.892)
Epoch: [58][850/1194]	Time 1.841 (1.845)	Loss 0.0269 (0.0248)	Prec@1 100.000 (99.887)
Epoch: [58][900/1194]	Time 1.861 (1.845)	Loss 0.0702 (0.0253)	Prec@1 98.750 (99.871)
Epoch: [58][950/1194]	Time 1.835 (1.846)	Loss 0.0189 (0.0253)	Prec@1 100.000 (99.868)
Epoch: [58][1000/1194]	Time 1.868 (1.845)	Loss 0.0200 (0.0255)	Prec@1 100.000 (99.866)
Epoch: [58][1050/1194]	Time 1.840 (1.845)	Loss 0.0516 (0.0258)	Prec@1 100.000 (99.867)
Epoch: [58][1100/1194]	Time 1.839 (1.845)	Loss 0.0184 (0.0255)	Prec@1 99.750 (99.866)
Epoch: [58][1150/1194]	Time 1.838 (1.845)	Loss 0.0165 (0.0252)	Prec@1 100.000 (99.868)
