Epoch: [248][50/764]	Time 0.678 (0.760)	Loss 0.0241 (0.0180)	Prec@1 100.000 (99.920)
Epoch: [248][100/764]	Time 0.681 (0.720)	Loss 0.0518 (0.0224)	Prec@1 100.000 (99.880)
Epoch: [248][150/764]	Time 0.774 (0.774)	Loss 0.0082 (0.0207)	Prec@1 100.000 (99.840)
Epoch: [248][200/764]	Time 0.684 (0.752)	Loss 0.0260 (0.0222)	Prec@1 99.200 (99.820)
Epoch: [248][250/764]	Time 0.689 (0.738)	Loss 0.0227 (0.0225)	Prec@1 100.000 (99.840)
Epoch: [248][300/764]	Time 2.446 (0.757)	Loss 0.0224 (0.0225)	Prec@1 100.000 (99.853)
Epoch: [248][350/764]	Time 0.673 (0.750)	Loss 0.0363 (0.0223)	Prec@1 100.000 (99.874)
Epoch: [248][400/764]	Time 0.682 (0.742)	Loss 0.0103 (0.0217)	Prec@1 100.000 (99.890)
Epoch: [248][450/764]	Time 0.683 (0.736)	Loss 0.0166 (0.0219)	Prec@1 100.000 (99.893)
Epoch: [248][500/764]	Time 0.686 (0.730)	Loss 0.0075 (0.0212)	Prec@1 100.000 (99.904)
Epoch: [248][550/764]	Time 0.683 (0.746)	Loss 0.0320 (0.0219)	Prec@1 100.000 (99.891)
Epoch: [248][600/764]	Time 0.672 (0.744)	Loss 0.0184 (0.0227)	Prec@1 100.000 (99.880)
Epoch: [248][650/764]	Time 0.680 (0.743)	Loss 0.0264 (0.0234)	Prec@1 99.200 (99.871)
Epoch: [248][700/764]	Time 0.685 (0.742)	Loss 0.0265 (0.0233)	Prec@1 100.000 (99.874)
Epoch: [248][750/764]	Time 0.676 (0.744)	Loss 0.0285 (0.0236)	Prec@1 100.000 (99.856)
