Epoch: [70][50/764]	Time 1.518 (1.506)	Loss 0.0568 (0.0566)	Prec@1 99.200 (99.520)
Epoch: [70][100/764]	Time 1.136 (1.771)	Loss 0.0229 (0.0536)	Prec@1 100.000 (99.480)
Epoch: [70][150/764]	Time 1.125 (1.621)	Loss 0.0342 (0.0551)	Prec@1 100.000 (99.467)
Epoch: [70][200/764]	Time 1.129 (1.729)	Loss 0.1117 (0.0549)	Prec@1 98.400 (99.380)
Epoch: [70][250/764]	Time 1.481 (1.666)	Loss 0.0298 (0.0533)	Prec@1 100.000 (99.424)
Epoch: [70][300/764]	Time 1.164 (1.609)	Loss 0.0197 (0.0544)	Prec@1 100.000 (99.400)
Epoch: [70][350/764]	Time 2.458 (1.682)	Loss 0.0496 (0.0537)	Prec@1 99.200 (99.417)
Epoch: [70][400/764]	Time 1.262 (1.788)	Loss 0.1462 (0.0543)	Prec@1 98.400 (99.430)
Epoch: [70][450/764]	Time 1.560 (1.751)	Loss 0.0175 (0.0553)	Prec@1 100.000 (99.404)
Epoch: [70][500/764]	Time 3.438 (1.734)	Loss 0.0444 (0.0558)	Prec@1 100.000 (99.408)
Epoch: [70][550/764]	Time 1.143 (1.757)	Loss 0.0360 (0.0561)	Prec@1 100.000 (99.396)
Epoch: [70][600/764]	Time 1.960 (1.770)	Loss 0.0303 (0.0550)	Prec@1 100.000 (99.400)
Epoch: [70][650/764]	Time 1.154 (1.744)	Loss 0.0256 (0.0550)	Prec@1 100.000 (99.403)
Epoch: [70][700/764]	Time 1.682 (1.718)	Loss 0.0541 (0.0543)	Prec@1 98.400 (99.389)
Epoch: [70][750/764]	Time 1.408 (1.757)	Loss 0.0619 (0.0546)	Prec@1 99.200 (99.397)
