Epoch: [175][50/1194]	Time 2.772 (2.848)	Loss 0.0105 (0.0132)	Prec@1 100.000 (99.950)
Epoch: [175][100/1194]	Time 2.762 (2.808)	Loss 0.0055 (0.0109)	Prec@1 100.000 (99.975)
Epoch: [175][150/1194]	Time 2.766 (2.794)	Loss 0.0060 (0.0107)	Prec@1 100.000 (99.983)
Epoch: [175][200/1194]	Time 2.763 (2.786)	Loss 0.0066 (0.0098)	Prec@1 100.000 (99.987)
Epoch: [175][250/1194]	Time 2.759 (2.782)	Loss 0.0094 (0.0094)	Prec@1 100.000 (99.990)
Epoch: [175][300/1194]	Time 2.763 (2.779)	Loss 0.0070 (0.0090)	Prec@1 100.000 (99.992)
Epoch: [175][350/1194]	Time 2.764 (2.777)	Loss 0.0043 (0.0098)	Prec@1 100.000 (99.989)
Epoch: [175][400/1194]	Time 2.772 (2.776)	Loss 0.0184 (0.0100)	Prec@1 100.000 (99.991)
Epoch: [175][450/1194]	Time 2.767 (2.775)	Loss 0.0062 (0.0097)	Prec@1 100.000 (99.992)
Epoch: [175][500/1194]	Time 2.769 (2.774)	Loss 0.0053 (0.0095)	Prec@1 100.000 (99.993)
Epoch: [175][550/1194]	Time 2.773 (2.774)	Loss 0.0066 (0.0095)	Prec@1 100.000 (99.991)
Epoch: [175][600/1194]	Time 2.771 (2.773)	Loss 0.0540 (0.0099)	Prec@1 99.500 (99.987)
Epoch: [175][650/1194]	Time 2.770 (2.773)	Loss 0.0063 (0.0100)	Prec@1 100.000 (99.988)
Epoch: [175][700/1194]	Time 2.764 (2.772)	Loss 0.0047 (0.0098)	Prec@1 100.000 (99.989)
Epoch: [175][750/1194]	Time 2.760 (2.772)	Loss 0.0074 (0.0095)	Prec@1 100.000 (99.990)
Epoch: [175][800/1194]	Time 2.768 (2.772)	Loss 0.0036 (0.0094)	Prec@1 100.000 (99.991)
Epoch: [175][850/1194]	Time 2.766 (2.771)	Loss 0.0045 (0.0093)	Prec@1 100.000 (99.990)
Epoch: [175][900/1194]	Time 2.763 (2.771)	Loss 0.0102 (0.0093)	Prec@1 100.000 (99.990)
Epoch: [175][950/1194]	Time 2.768 (2.771)	Loss 0.0113 (0.0092)	Prec@1 100.000 (99.991)
Epoch: [175][1000/1194]	Time 2.767 (2.771)	Loss 0.0100 (0.0092)	Prec@1 100.000 (99.990)
Epoch: [175][1050/1194]	Time 2.762 (2.770)	Loss 0.0064 (0.0091)	Prec@1 100.000 (99.990)
Epoch: [175][1100/1194]	Time 2.760 (2.770)	Loss 0.0055 (0.0090)	Prec@1 100.000 (99.990)
Epoch: [175][1150/1194]	Time 2.764 (2.770)	Loss 0.0063 (0.0090)	Prec@1 100.000 (99.989)
